time_step_hr,sc_x_km,sc_y_km,sc_z_km,sc_vx_km_s,sc_vy_km_s,sc_vz_km_s,mars_dist_km,mass_kg,thrust_cmd_N,thrust_theta_rad,thrust_phi_rad,anomaly_active
6821,-187933410.5932361,154002724.79564568,73943338.53818369,3.748031841162333,-10.181016592639812,-5.120785276732898,453545872.1627693,2392.886132214733,0.289,0.0,3.1415927,False
6822,-187919897.94772673,153966056.9673689,73924894.38273413,3.7535126414902593,-10.185507854665818,-5.123376513765571,453522723.44733036,2392.826597267224,0.289,0.0,3.1415927,False
6823,-187906365.56398916,153929372.96721664,73906440.89728045,3.758995482658389,-10.190000042298458,-5.125968181579469,453499535.0478881,2392.7670623197146,0.289,0.0,3.1415927,False
6824,-187892813.4346686,153892672.7918527,73887978.08027016,3.764480366825317,-10.194493156642563,-5.128560280638169,453476306.95757014,2392.7075273722053,0.289,0.0,3.1415927,False
6825,-187879241.55240247,153855956.43793702,73869505.9301491,3.7699672961524335,-10.198987198804073,-5.131152811405676,453453039.169507,2392.647992424696,0.289,0.0,3.1415927,False
6826,-187865649.90982038,153819223.90212542,73851024.44536145,3.7754562728039254,-10.203482169890028,-5.133745774346426,453429731.67682624,2392.5884574771867,0.289,0.0,3.1415927,False
6827,-187852038.49954417,153782475.1810698,73832533.62434971,3.780947298946784,-10.207978071008586,-5.136339169925288,453406384.4726609,2392.5289225296774,0.289,0.0,3.1415927,False
6828,-187838407.31418788,153745710.27141804,73814033.46555473,3.786440376750809,-10.212474903269012,-5.138932998607559,453382997.5501301,2392.469387582168,0.289,0.0,3.1415927,False
6829,-187824756.34635767,153708929.16981402,73795523.96741563,3.791935508388613,-10.21697266778168,-5.141527260858972,453359570.9023664,2392.409852634659,0.289,0.0,3.1415927,False
6830,-187811085.58865196,153672131.87289765,73777005.12836991,3.797432696035628,-10.221471365658086,-5.144121957145692,453336104.52249247,2392.3503176871495,0.289,0.0,3.1415927,False
6831,-187797395.03366122,153635318.37730482,73758476.94685335,3.8029319418701086,-10.225970998010839,-5.146717087934318,453312598.4036297,2392.2907827396402,0.289,0.0,3.1415927,False
6832,-187783684.67396817,153598488.67966738,73739939.42130007,3.808433248073139,-10.230471565953666,-5.149312653691885,453289052.5389062,2392.231247792131,0.289,0.0,3.1415927,False
6833,-187769954.5021476,153561642.7766132,73721392.55014248,3.813936616828636,-10.234973070601415,-5.151908654885861,453265466.9214364,2392.1717128446217,0.289,0.0,3.1415927,False
6834,-187756204.51076642,153524780.66476616,73702836.33181134,3.8194420503233566,-10.239475513070056,-5.154505091984151,453241841.54434615,2392.1121778971124,0.289,0.0,3.1415927,False
6835,-187742434.69238374,153487902.34074605,73684270.7647357,3.8249495507469002,-10.243978894476685,-5.157101965455098,453218176.40075207,2392.052642949603,0.289,0.0,3.1415927,False
6836,-187728645.0395507,153451007.80116865,73665695.84734294,3.830459120291716,-10.248483215939522,-5.15969927576748,453194471.48377746,2391.993108002094,0.289,0.0,3.1415927,False
6837,-187714835.54481053,153414097.04264578,73647111.57805873,3.835970761153107,-10.252988478577919,-5.162297023390514,453170726.7865335,2391.9335730545845,0.289,0.0,3.1415927,False
6838,-187701006.2006986,153377170.06178513,73628517.95530708,3.841484475529235,-10.257494683512352,-5.164895208793856,453146942.3021378,2391.874038107075,0.289,0.0,3.1415927,False
6839,-187687156.9997424,153340226.85519043,73609914.97751027,3.847000265621127,-10.262001831864435,-5.167493832447603,453123118.0237092,2391.814503159566,0.289,0.0,3.1415927,False
6840,-187673287.93446133,153303267.4194613,73591302.6430889,3.8525181336326786,-10.26650992475691,-5.170092894822288,453099253.94435877,2391.7549682120566,0.289,0.0,3.1415927,False
6841,-187659398.99736696,153266291.75119337,73572680.95046191,3.858038081770661,-10.27101896331366,-5.1726923963888884,453075350.0572003,2391.6954332645473,0.289,0.0,3.1415927,False
6842,-187645490.1809629,153229299.8469782,73554049.89804648,3.863560112244724,-10.275528948659703,-5.1752923376188225,453051406.355346,2391.635898317038,0.289,0.0,3.1415927,False
6843,-187631561.47774473,153192291.70340326,73535409.48425813,3.869084227267403,-10.280039881921198,-5.17789271898395,453027422.8319063,2391.5763633695287,0.289,0.0,3.1415927,False
6844,-187617612.88020015,153155267.31705207,73516759.70751068,3.8746104290541235,-10.284551764225442,-5.180493540956573,453003399.479992,2391.5168284220194,0.289,0.0,3.1415927,False
6845,-187603644.38080877,153118226.68450394,73498100.56621625,3.880138719823206,-10.28906459670088,-5.183094804009439,452979336.29270834,2391.45729347451,0.289,0.0,3.1415927,False
6846,-187589655.9720423,153081169.80233422,73479432.05878523,3.885669101795872,-10.293578380477102,-5.185696508615739,452955233.26316917,2391.397758527001,0.289,0.0,3.1415927,False
6847,-187575647.6463644,153044096.66711417,73460754.18362634,3.8912015771962487,-10.298093116684843,-5.188298655249108,452931090.384476,2391.3382235794916,0.289,0.0,3.1415927,False
6848,-187561619.3962307,153007007.27541092,73442066.93914656,3.896736148251374,-10.302608806455988,-5.190901244383628,452906907.649735,2391.2786886319823,0.289,0.0,3.1415927,False
6849,-187547571.2140888,152969901.62378758,73423370.32375118,3.9022728171912022,-10.307125450923575,-5.193504276493827,452882685.0520517,2391.219153684473,0.289,0.0,3.1415927,False
6850,-187533503.0923783,152932779.70880318,73404664.33584379,3.907811586248609,-10.311643051221793,-5.1961077520546795,452858422.58452696,2391.1596187369637,0.289,0.0,3.1415927,False
6851,-187519415.02353072,152895641.52701262,73385948.97382623,3.9133524576593968,-10.316161608485988,-5.198711671541609,452834120.24026746,2391.1000837894544,0.289,0.0,3.1415927,False
6852,-187505306.99996954,152858487.07496676,73367224.23609868,3.9188954336623003,-10.320681123852662,-5.201316035430486,452809778.01236784,2391.040548841945,0.289,0.0,3.1415927,False
6853,-187491179.01411015,152821316.34921232,73348490.12105957,3.9244405164989913,-10.325201598459477,-5.203920844197633,452785395.8939307,2390.981013894436,0.289,0.0,3.1415927,False
6854,-187477031.05835986,152784129.34629193,73329746.62710561,3.9299877084140844,-10.329723033445259,-5.206526098319818,452760973.87805635,2390.9214789469265,0.289,0.0,3.1415927,False
6855,-187462863.1251179,152746926.0627441,73310993.75263183,3.935537011655142,-10.33424542994999,-5.209131798274264,452736511.9578395,2390.8619439994172,0.289,0.0,3.1415927,False
6856,-187448675.2067754,152709706.4951033,73292231.4960315,3.9410884284726797,-10.338768789114823,-5.211737944538642,452712010.12637705,2390.802409051908,0.289,0.0,3.1415927,False
6857,-187434467.29571536,152672470.6398998,73273459.85569617,3.946641961120172,-10.343293112082076,-5.214344537591078,452687468.37676376,2390.7428741043987,0.289,0.0,3.1415927,False
6858,-187420239.3843127,152635218.4936598,73254678.83001569,3.952197611854057,-10.347818399995237,-5.216951577910148,452662886.7020966,2390.6833391568894,0.289,0.0,3.1415927,False
6859,-187405991.46493414,152597950.0529054,73235888.41737817,3.9577553829337426,-10.352344653998964,-5.219559065974884,452638265.09546506,2390.62380420938,0.289,0.0,3.1415927,False
6860,-187391723.5299383,152560665.31415454,73217088.61617002,3.9633152766216106,-10.356871875239088,-5.2221670022647695,452613603.54996043,2390.564269261871,0.289,0.0,3.1415927,False
6861,-187377435.57167566,152523364.27392104,73198279.42477588,3.968877295183024,-10.361400064862616,-5.224775387259745,452588902.058676,2390.5047343143615,0.289,0.0,3.1415927,False
6862,-187363127.58248848,152486046.92871457,73179460.84157869,3.9744414408863293,-10.365929224017734,-5.227384221440206,452564160.61469924,2390.445199366852,0.289,0.0,3.1415927,False
6863,-187348799.55471087,152448713.2750407,73160632.86495966,3.980007716002866,-10.370459353853802,-5.2299935052870055,452539379.2111186,2390.385664419343,0.289,0.0,3.1415927,False
6864,-187334451.48066875,152411363.3094008,73141795.49329825,3.985576122806969,-10.374990455521365,-5.232603239281451,452514557.84102243,2390.3261294718336,0.289,0.0,3.1415927,False
6865,-187320083.35267988,152373997.02829218,73122948.72497219,3.9911466635759747,-10.37952253017215,-5.23521342390531,452489696.4974915,2390.2665945243243,0.289,0.0,3.1415927,False
6866,-187305695.16305375,152336614.42820793,73104092.55835748,3.996719340590227,-10.38405557895907,-5.237824059640808,452464795.17361754,2390.207059576815,0.289,0.0,3.1415927,False
6867,-187291286.9040917,152299215.505637,73085226.99182838,4.002294156133082,-10.388589603036221,-5.240435146970628,452439853.8624787,2390.1475246293057,0.289,0.0,3.1415927,False
6868,-187276858.5680867,152261800.25706416,73066352.02375743,4.007871112490913,-10.393124603558897,-5.243046686377917,452414872.55715907,2390.0879896817964,0.289,0.0,3.1415927,False
6869,-187262410.14732367,152224368.6789701,73047467.65251538,4.013450211953121,-10.397660581683574,-5.245658678346278,452389851.2507403,2390.028454734287,0.289,0.0,3.1415927,False
6870,-187247941.63407916,152186920.76783127,73028573.87647128,4.0190314568121295,-10.402197538567927,-5.248271123359779,452364789.93629843,2389.968919786778,0.289,0.0,3.1415927,False
6871,-187233453.02062145,152149456.52011994,73009670.69399244,4.0246148493634015,-10.406735475370825,-5.250884021902948,452339688.6069165,2389.9093848392686,0.289,0.0,3.1415927,False
6872,-187218944.29921058,152111975.93230423,72990758.10344438,4.0302003919054386,-10.41127439325233,-5.2534973744607765,452314547.25567013,2389.8498498917593,0.289,0.0,3.1415927,False
6873,-187204415.4620983,152074479.00084808,72971836.10319091,4.035788086739788,-10.415814293373712,-5.256111181518721,452289365.8756347,2389.79031494425,0.289,0.0,3.1415927,False
6874,-187189866.50152808,152036965.72221124,72952904.6915941,4.041377936171048,-10.420355176897434,-5.2587254435626996,452264144.4598854,2389.7307799967407,0.289,0.0,3.1415927,False
6875,-187175297.40973505,151999436.09284928,72933963.86701421,4.046969942506873,-10.424897044987167,-5.261340161079097,452238883.00149506,2389.6712450492314,0.289,0.0,3.1415927,False
6876,-187160708.17894605,151961890.1092136,72915013.62780982,4.052564108057981,-10.429439898807788,-5.2639553345547645,452213581.4935405,2389.611710101722,0.289,0.0,3.1415927,False
6877,-187146098.80137956,151924327.7677513,72896053.97233771,4.058160435138155,-10.43398373952538,-5.266570964477019,452188239.9290865,2389.552175154213,0.289,0.0,3.1415927,False
6878,-187131469.26924574,151886749.0649054,72877084.8989529,4.063758926064254,-10.438528568307234,-5.2691870513336445,452162858.30120766,2389.4926402067035,0.289,0.0,3.1415927,False
6879,-187116819.57474637,151849153.99711466,72858106.40600869,4.069359583156215,-10.443074386321856,-5.2718035956128935,452137436.6029682,2389.4331052591942,0.289,0.0,3.1415927,False
6880,-187102149.71007493,151811542.5608136,72839118.4918566,4.074962408737061,-10.447621194738964,-5.274420597803487,452111974.82743967,2389.373570311685,0.289,0.0,3.1415927,False
6881,-187087459.66741645,151773914.75243258,72820121.15484639,4.0805674051329035,-10.452168994729494,-5.277038058394615,452086472.96768737,2389.3140353641757,0.289,0.0,3.1415927,False
6882,-187072749.43894762,151736270.5683977,72801114.39332603,4.08617457467295,-10.456717787465596,-5.279655977875938,452060931.01677483,2389.2545004166664,0.289,0.0,3.1415927,False
6883,-187058019.01683673,151698610.00513086,72782098.20564178,4.091783919689509,-10.461267574120644,-5.28227435673759,452035348.96776664,2389.194965469157,0.289,0.0,3.1415927,False
6884,-187043268.39324367,151660933.05904973,72763072.59013808,4.097395442517998,-10.465818355869231,-5.284893195470173,452009726.81372565,2389.135430521648,0.289,0.0,3.1415927,False
6885,-187028497.56031987,151623239.72656775,72744037.54515764,4.103009145496946,-10.47037013388718,-5.287512494564763,451984064.5477091,2389.0758955741385,0.289,0.0,3.1415927,False
6886,-187013706.5102084,151585530.0040941,72724993.0690414,4.1086250309680015,-10.474922909351532,-5.29013225451291,451958362.1627815,2389.016360626629,0.289,0.0,3.1415927,False
6887,-186998895.2350438,151547803.88803372,72705939.1601285,4.114243101275935,-10.479476683440563,-5.292752475806637,451932619.6520015,2388.95682567912,0.289,0.0,3.1415927,False
6888,-186984063.72695222,151510061.37478733,72686875.81675632,4.11986335876865,-10.484031457333774,-5.295373158938442,451906837.00842327,2388.8972907316106,0.289,0.0,3.1415927,False
6889,-186969211.97805136,151472302.46075135,72667803.03726047,4.125485805797183,-10.488587232211906,-5.297994304401298,451881014.22510344,2388.8377557841013,0.289,0.0,3.1415927,False
6890,-186954339.9804504,151434527.14231804,72648720.8199748,4.131110444715714,-10.493144009256929,-5.300615912688656,451855151.29509574,2388.778220836592,0.289,0.0,3.1415927,False
6891,-186939447.72625002,151396735.4158753,72629629.16323133,4.136737277881568,-10.49770178965205,-5.303237984294441,451829248.2114554,2388.7186858890827,0.289,0.0,3.1415927,False
6892,-186924535.20754245,151358927.2778068,72610528.06536037,4.142366307655224,-10.502260574581719,-5.305860519713058,451803304.9672349,2388.6591509415734,0.289,0.0,3.1415927,False
6893,-186909602.4164114,151321102.72449195,72591417.52469039,4.14799753640032,-10.506820365231624,-5.308483519439391,451777321.555484,2388.599615994064,0.289,0.0,3.1415927,False
6894,-186894649.34493205,151283261.75230592,72572297.5395481,4.153630966483658,-10.511381162788696,-5.311106983968801,451751297.9692509,2388.540081046555,0.289,0.0,3.1415927,False
6895,-186879675.98517105,151245404.35761952,72553168.10825843,4.159266600275211,-10.515942968441115,-5.313730913797131,451725234.20158505,2388.4805460990456,0.289,0.0,3.1415927,False
6896,-186864682.32918653,151207530.53679937,72534029.22914451,4.164904440148126,-10.520505783378303,-5.316355309420704,451699130.24553305,2388.4210111515363,0.289,0.0,3.1415927,False
6897,-186849668.369028,151169640.28620774,72514880.9005277,4.1705444884787335,-10.525069608790936,-5.318980171336324,451672986.0941388,2388.361476204027,0.289,0.0,3.1415927,False
6898,-186834634.09673646,151131733.6022026,72495723.12072755,4.176186747646552,-10.529634445870942,-5.321605500041278,451646801.740448,2388.3019412565177,0.289,0.0,3.1415927,False
6899,-186819579.50434434,151093810.48113766,72476555.88806184,4.181831220034293,-10.534200295811498,-5.324231296033336,451620577.1775014,2388.2424063090084,0.289,0.0,3.1415927,False
6900,-186804504.58387545,151055870.91936237,72457379.20084652,4.187477908027867,-10.538767159807044,-5.326857559810752,451594312.3983425,2388.182871361499,0.289,0.0,3.1415927,False
6901,-186789409.32734498,151017914.91322178,72438193.05739579,4.19312681401639,-10.543335039053273,-5.329484291872265,451568007.39601165,2388.12333641399,0.289,0.0,3.1415927,False
6902,-186774293.72675958,150979942.45905668,72418997.45602201,4.19877794039219,-10.547903934747142,-5.332111492717098,451541662.16354764,2388.0638014664805,0.289,0.0,3.1415927,False
6903,-186759157.7741172,150941953.55320355,72399792.39503577,4.2044312895508105,-10.55247384808687,-5.3347391628449605,451515276.693982,2388.0042665189712,0.289,0.0,3.1415927,False
6904,-186744001.46140718,150903948.19199458,72380577.87274586,4.2100868638910205,-10.557044780271935,-5.337367302756051,451488850.9803584,2387.944731571462,0.289,0.0,3.1415927,False
6905,-186728824.78061026,150865926.37175757,72361353.88745923,4.215744665814816,-10.561616732503092,-5.339995912951053,451462385.01570547,2387.8851966239527,0.289,0.0,3.1415927,False
6906,-186713627.72369844,150827888.08881602,72342120.43748108,4.2214046977274275,-10.566189705982358,-5.342624993931138,451435878.7930619,2387.8256616764434,0.289,0.0,3.1415927,False
6907,-186698410.2826351,150789833.33948913,72322877.52111477,4.227066962037328,-10.570763701913025,-5.345254546197971,451409332.3054561,2387.766126728934,0.289,0.0,3.1415927,False
6908,-186683172.44937494,150751762.12009174,72303625.13666186,4.232731461156236,-10.575338721499655,-5.347884570253703,451382745.5459169,2387.706591781425,0.289,0.0,3.1415927,False
6909,-186667914.21586394,150713674.42693433,72284363.2824221,4.238398197499124,-10.579914765948088,-5.350515066600976,451356118.5074765,2387.6470568339155,0.289,0.0,3.1415927,False
6910,-186652635.5740394,150675570.25632307,72265091.95669343,4.244067173484222,-10.584491836465443,-5.353146035742927,451329451.1831622,2387.587521886406,0.289,0.0,3.1415927,False
